,star,comment,label
7312,6,전소민이 예뻐서 점줌 내용은 그냥 ,0
7313,6,취했다가 정신 차려보니까 아쉽긴 해,0
7314,2,황정민 의리로 보았고우리나라 경찰이 얼마나 무능력한지 보여줘는 영화다행이다 극장에서 안봐서,0
7315,6,기대 안 하고 봤더니 괜찮았다 다만 빵 터지는 영화는 아니었다,0
7316,4,원티켓으로 봤는데 원이 아까움 늙은 여배우 노잼스토리 개똥철학 밋밋 액션 뜬금 모자이크 진짜 시간 아깝다 살 여자가 대 할배한테 반해서 갑분침대행 하는데 보면서 진짜 어이가 없음,0
7317,6,마블  마동석이라 봤지 아니었으면 평생 안 봤을 영화,0
7318,6,멕시코 깽단이 전직 특공대 할배의 조카를 해쳤다가 피의 복수를 당하는 내용인데 웬만한 고어물 저리가라일 정도로 잔혹함 람보라는 오랜 프렌차이즈의 추억과 의리로 봐줄만한 영화임,0
7319,5,배우들의 연기와 신선한 소재는 좋았지만 진부한 스토리 진행이 너무 아쉽다,0
7320,1,완전 쓰레기 영화감동도 없고 재미도없고 보는내내 한숨만,0
7321,6,걍 시간 때우기용,0
7322,2,젠장 낚였다 터미네이터 시리즈인줄 알았는데 대학생이 로 촬영한 졸업작품 같다,0
7323,6,경찰의 무능함을 현실적으로 잘 표현함,0
7324,5,가설에 하나로 보면될것같고 흔하게 쓰던한글이 결론적으로 아주 쉽게접하는 것이지만 한글이 없었을때는 생각해 내는것조차 너무나 어려웠던것이였음을 새삼 느끼게됨역사왜곡이다 뭐다 그런것보단 일단 흥미나 재미가 없었던 전개여서 후한점수 못줌,0
7325,6,황정민역의 황정민역이라는 리얼을 목적으로 달리기로 결정했으면 그걸 지켰어야 했다 러닝타임과 서사의 진전을 위해 너무 많은 우연이 겹치면서 이 영화는 궁극적으로 실패했다,0
7326,2,장혁의 칼질로 시작해서 칼질로 끝나는 영화,0
7327,4,마지막에 최강 보스와 황정민과의 격투씬을 만들기 위해 형사들은 허수어비로 만들어 버림 황정민 악역 인자 악역 똘마니 연기 이외에는 볼게 없다,0
7328,6,소재 자체만이 흥미로울 뿐 깊이있는 메시지까지는 도달하지 못한다,0
7329,5,그냥 한번 볼만한 정도 첩보물도 아니고 액션도 부족시리즈를 이어가기엔 아쉽다,0
7330,1,재밌대가리 졸라 없네 이딴걸 영화라고 쳐만들었나칼로 쑤시고 줘패고 싸움부심이나 부리고끝,0
7331,6,후까시잡다 끝나는 영화노잼,0
7332,6,마지막에 반전이 있었지만 호러영화와 스릴러 장르로써 흥미도가 많이 떨어지고영화 보는 내내 자막 속도가 빨라서 읽기도 전에 계속 넘어가 짜증나게 관람했음 내 평가 점수는 점 정도임,0
7333,1,좌우지간 재미가 없어요 어쩔거예요 재미가 없는데 평점 조정,0
7335,6,장혁패거리가 너무 미친놈 처럼 나오는데 뭔가 그럴 사연이라도 있거나 아님 장췐처럼 개막장포스를 보여주거나 해야하는데 둘다 아니고 너무 애매함그리고 액션씬이 너무 어설픔 ㅠㅠ 유오성네 재깰때 잔인하게 조져야하는데 액션 합맞추는거 다 나옴배우는 조연들까지 진짜 잘 캐스팅 해놓고이건 각본과 연출을 맡은 감독역량이 후달린다고 밖에 볼 수 없음 하지만 아직 젊은 감독이니 이 기회로 더 나은 역량을 쌓아가길,0
7336,2,진짜 년살면서 리뷰 처음 써보는데이 영화는 대사나 말투 액션 다 장난아니다별점,0
7337,5,빠른 전개에 비해 빈약한 서사 베놈의 임팩트는 있다,0
7339,2,이보다 제목값 제대로 하는 영화 없다,0
7340,1,뭘 말하고 싶은거지,0
7341,6,범죄도시가 점이라면 이 영화는 점,0
7342,1,웬만하면 재미없어도작품성이있다고 생각해서 별점테러하지않지만 보면서 감독이 누굴까 그 감독영화는 안봐야겠다 느껴질정도다 보면서 암이생길것같았다 황정민이 왜 저런영화를 골랐는지 신기할정도다 황정민 오점영화라생각해도 이상한게 아니다 경찰은 다 바보고 경찰이몇명있던 지켜만보고 완전발암 범인만 액션영화주인공처럼빠져나간다 폭탄이터져도 범인만 멀쩡하다무명배우 띄워주기위해 황정민이 얼굴걸고 찍은영화인가도저히이해가안간다,0
7343,6,추억이라는 무기를 잘 사용한 속편,0
7344,6,담백하게 할 것만 하는 탈출극,0
7345,3,신림롯시월일 봤다 스릴러 인지 인지 헷갈리고 재미도 없었다 약물로 인한 환상도 아닌 실제 영혼  자아 의식이 타인의 육체로 옮겨다닌 다는 건가  서로 교환되는 것도 아니고 그럼 원래 육체의 의식은 그 시간에 어디로 갔다 오는 거야 그렇다고 로맨스라 하기에도 반감드는 정말 쌩뚱맞은 컨셉의 영화다,0
7346,4,지금 보고있는데 음 난해하다 재미도 음,0
7347,4,추억파괴작 그냥 옛날 파워레인저 판 에피소드 중에 아무거나 틀어도 이거보다 더 재밌음 캐릭터메카디자인이 최악이다,0
7348,1,흠감독님의 연출 의도를 모르겠고 개연성도 없고 도 구지고 이해도 안가는 총체적 난국,0
7349,2,예상은 했지만 노잼,0
7351,4,액션은 볼만했지만 아쉬운 영화네요,0
7352,2,좋은 연기자를 데려다 놓고 연기가 어설픈 연기자들이 망하게 만드는 영화임세 관람가라고 하지만 역사 스토리가 성인도 아니고 애들도 아니고 무슨 포인트로 관람하라는 건지 보는 내내 의문이었다,0
7353,1,급 다만악부터 매우매우 실망,0
7354,5,예고편 보고 가 너무 좋은 거 같애서 보았음 보는 중에 비긴 어게인 빌리 엘리어트 과속스캔들이 연상되었음 앞서 언급한 영화들에 비해 임팩트는 없음 기대가 컸기에 살짝 아쉬움이 남음 이 영화를 다시 볼바엔 빌리 엘리어트 다시 볼 듯,0
7355,4,실망스러운 영화다,0
7356,6,배우들의 연기는좋은데 너무가학적임 곡성의공포랑은 비교도안됩니다 곡성생각하고 보실분은 실망하실수도,0
7357,6,소재 자체는 참으로 흥미롭다 보면서도 이 소재 기반으로 여러가지 영화가 만들어졌으면 좋겠다는 생각이 들정도로근데 이런 소재로 스토리를 이렇게 밖에 못하나 감독이 도대체 원하는 바가 무엇인가가 참 궁금했다자신의 삶을 누군가에 의해 타의적으로 살던 사람이 마지막에는 자의적으로 산다는걸 얘기하고 싶었던 걸까베트남 여성이 뜻하는 바는 무엇인가노벨상 수상자 명이 모인 회의에서 곧 종말을 토론했을 정도면 정말 당도한 상황 아닐까그런 상황이라면 박사는 공개적으로 인원을 모집하고 데려갈 사람들을 데려가지 않고 소수인원만 데리고 가는가여러모로 궁금증만 안겨주고 끝난 영화,0
7358,2,일본제작사들에게 해주고 싶은 말이 있는데 후지와라 타츠야라는 놈을 버리지 않으면 일본영화계가 조금이라도 살아날 가능성은 없다 온갖 영화에는 다 나오는데 연기도 못하고 마스크도 부자연스럽고 도대체 저놈을 왜 쓰는지 모르겠네,0
7359,5,강원도인지 경상도인지 허접한 사투리 연기 이상한 스토리 허접한 액션 어울리지 않는 이상한 배역 옛날식 뻔한 연출,0
7360,1,이거 보다가 중간에 잠듬 마블 보면서 지루해서 잠들긴 처음 개노잼,0
7361,3,허접한 만듦새에 기존 팬들 추억팔이 요소 범벅해서 대충 본전 뽑아보려는 얕은 수가 보이는 졸작,0
7362,5,초반만 보면 예전  느낌에 역대급 액션중반부터는절반만 재밌어서 딱 점인 영화,0
7363,5,차곡차곡 쌓아온 한 방,0
7364,1,누미 라파스 연기 말고 볼 거 없음 내용 별 거 없음 스릴러 아님 지루하고 허무함,0
7365,6,저예산 영화의 한계를 넘기지는 못한듯합니다,0
7366,2,이돈가지고 이렇게 평범하게 찍기도 힘들겠다,0
7367,2,유오성과 장혁이란 배우를 쓰고도 영화를 이렇게도 만들수있구나,0
7368,1,영화가 왜이러니,0
7369,6,킬링타임용,0
7370,5,킬링타임용으로 재밌게 봤어요,0
7371,4,좀 재미없었어요,0
7372,6,어디선가 먾이 본 듯한 내용 식상한 연출,0
7373,6,감독 이전 작품들을 전부 세 번이상 봤을 정도로 좋아하는 감독이지만 듄은 그냥 재미가 없다 원작이 어떻고 후속편이 어쩌고 저쩌고 다 의미 없음 반지의제왕이 뭐 편부터 잼있었냐 음악이나 영상미도 주변에서 떠드는거에 비해 딱히 뭐 엄청나게 특별한 거 못느낌,0
7374,1,권선징악 좋아하는 사람이라면 최악에 영화 끝나면 머리끝까지 차오르는 역겹고 더러운기분이 짜증남,0
7375,5,추억을 가지고 있다면 볼만하고 그렇지 않다면 다른 영화를 보시길 추천 드립니다,0
7376,2,ㅅ바 폭망이네ㅋㅋㅋㅋ승완아 접어라기술 배워라ㅋㅋㅋㅋ,0
7377,6,조금은 밋밋한 성장드라마,0
7378,1,제이콥이 너무 멋있게나와서 벨라 어장관리도 참으면서 보고있었는데 그 전화받는 장면에서 빡쳐서 꺼버림,0
7379,2,황정민 배우님의 연기를 시작으로 배우님들의 열연만 평점 높게 해주고 스토리나 연출은 전혀 뭐가 없음 그리고 경찰의 공권력을 디스하는 건지 총쏘는데 달려가서 총맞고 주저앉는건 진짜 너무 어이가없어서 영화가 아니라 그냥 재미하나도 없는 콩트 같은 진짜 황정민 배우님의 연기만으로 이끌어가는 영화,0
7380,5,영화 평점 매기는 것들은 말하는 싸가지가 애비 에미도 몰라보는 늠들 투성,0
7381,1,배우만 이쁨 얼굴만 보자,0
7382,1,최악의  쓰레기 영화   현실에  너뮤안맞음,0
7383,1,중국에 의한 중국을 위한 중국의 영화 그 이상도 이하도 아님 마블에서 만든게 맞나 싶을 정도의 졸작 전세계 인구중에 한 억명은 좋아하겠네요,0
7384,1,호나우두메시호날두즐라탄,0
7385,6,걍 킬링타임으로 볼만했음,0
7386,4,흥미로운 소재 개연성은 어디에 팔아먹었나,0
7387,6,   ,0
7388,6,잘 봤습니다 그냥 그럭저럭 뭔가 아쉽네요 ㅠㅠ,0
7389,6,고스트버스터즈 라이즈,0
7390,6,그냥,0
7391,2,평점 좋네ㅎㅎ 최악이다,0
7392,1,류승룡에겐 지우고 싶은 필모,0
7393,6,신파는 최대한 줄였고 사건의 진행에 집중했으나 임팩트 강한 사건이 없는 이도 저도 아닌 영화,0
7394,1,처음으로 영화관에서 잤다,0
7395,2,마블판 디워이건 돈 받고 봐도 괴로움,0
7396,1,진짜 내가 영화 만들어도 이것보단 더 잘 만들 듯그냥 클리셰투성이다 보면서 토나오는 줄 알았음절대 보지 마셈 배우들이 아깝다 특히 박용우 약 먹고 날뛰는 연기는 좋았는데그냥 윤재근이라는 감독이 태어니지 않았어야 함,0
7397,1,배우들은 사전에 대본 안보나어떻게 출연 결심을 하게 되지ㅋㅋㅋ아무리 돈이 좋아도 그렇지 이딴 영화에 이름을 남기는게 자기 커리어에 좋을까하,0
7398,6,리얼리티를 거세한 도덕책,0
7399,6,장르에 비해 딱딱한 이야기 흐름과 애매한 엔딩,0
7400,1,개멍청한 존못껌딱지 한녀같은년때문에 발암걸리는 영화 ㅇㅇ,0
7401,6,이런건 무슨장르인지 모르겠다 너무 평범하고 마음따뜻한 커플을 왜 그렇게 만든건지라고 생각이 드는순간뻐꾸기새끼가 남의둥지에 알이며 다른새끼들 다 떨어트려 죽이고 둥지 독차지하는 장면을 그래서 넣은건가 라는 생각이 같이 스치던어디서 보도못한 애기를 갖다주고 키우라는것도 뻐꾸기설정인건가ㅡㅡ애만 다키우면 끝일줄 알았지만결국 애키우고 부모가 죽는남자는 집안은 안돌보고 탈출을 목적으로한 무한 삽질 죽기직전까지 바깥일모드여자는 집에서 소름끼치게 보기도 싫은 아이 죽음으로부터도 구해내는 모성애모드이것도 뻐꾸기부모와도 비슷한 인생을비유한건가그런데 비슷한듯 억지스러운듯 맞아 떨어지는듯 억지스러움이 공존하네나는땅파는 순간부터 반전을 기다리고 마지막 까지도 반전을 기대했지만 영화 끝났는데도 뭐야 끝이야 하는말이 절로 나오는 그런영화 있잖아 이게 그런영화더라고뭔가 인간의 삶에 대한 메세지를 주려고 했던거 같은데감동보다는 설명할수 있을듯한 찝찝함과 불쾌감영화내내 왜 저러는거야 목적이 뭐야 왜 저사람들이 타겟인건데 저래서 얻는게 뭔데 보는동안 물음표만 던지던ㅋㅋ삶에 대해 초정도 생각에 잠기기 했으니 감독의도는 어느정도 성공인건가ㅎ,0
7402,2,그냥 쓰래기 같은 영화킬링타임도  아까움,0
7403,1,넷플에서 보다 껐음 정당성이 결여된 잔인한 폭력과 욕설이 난무 포르노인가 생명줄잡고 신처럼 구는 전형적인 빌런의 애티튜드를 현실에서 모방하고 답습하게 만드는 영화,0
7404,1,도대체 재미도 뭣도 없는 이런걸 왜 만듦 점 주고 싶다아진짜 촌스럽고 흔하디 흔한 저질임 감상포인트 ,0
7405,6,할머니에서 눈물남 근데 물통ㅋㅋㅋ 내감동 돌려줘 그럭저럭 하게 볼수있는 킬링타임 영화임 심심할때 보시면 딱 좋을뜻 볼께없거나하면 그냥 딱 그럭저럭한 웃음 포인트와 그럭저럭한 감동 그럭저럭한 결말,0
7406,6,출연진 보소 초반의 납작한 헐리우드 식 전개 보고 아쉬가르 파르하디도 장예모처럼 퇴화하려나 싶었으나 납치 이후의 심리 묘사에서 번뜩 그러나 중반 이후 드러나는 얽힌 관계는 스페니쉬 막장이라고 하기까지는 뭐하지만다소 작위적이고 후반에는 탱탱했던 긴장이 축 늘어진다정작 감독의 나라 이란에서는 개봉되지 못했다는 마드리드 근처의 소도시 토레라구나에서 촬영 결혼식 잔치 도중 정전을 전화로 문의하며 언뜻 도시명 토레라구나를 말한다,0
7407,2,진짜 욕나오게 더럽게도 별 재미없다,0
7408,4,근육 액션과 구강 액션의 브로맨스도 이젠 식상한 캐치 어스 이프 유 캔,0
7409,2,스토리전개가 매끄럽지 못하고연출력도 많이 떨어짐  다만배우들의 연기력만뛰어남,0
7410,3,남경보다 잘 싸우는 여경보니 오늘도 대한민국에 살고 있다는 걸 느낀다,0
7411,6,울면서 봣어요 딴건 모르겟고차승원님 덕에 재밋엇음킬링타임으로 굿인듯 가볍게 보기 좋은 영화 땡기실때 보세요,0
7412,6,약간 아쉽고 그저 그런 영화,0
7413,6,그럭저럭 볼만합니다,0
7414,3,서사를 담아낼수록 늘어지는 템포,0
